event_id,gate,category,sample,loss
10545,25,1,8973,785057726.5
10546,14,1,8974,888061589.2
10547,20,4,8974,26234121822.0
10548,12,1,8974,821402934.1
10549,20,2,8976,4661767010.0
10550,49,1,8976,1467749691.0
10551,8,2,8977,2424371639.0
10552,51,1,8977,526234945.8
10553,27,1,8978,1247943521.0
10554,29,1,8979,821323293.5
10555,52,1,8979,672117661.0
10556,6,1,8980,901765476.2
10557,52,1,8983,366863048.1
10558,49,1,8985,785404143.4
10559,20,3,8985,6613654285.0
10560,10,1,8985,970428996.0
10561,9,1,8985,524354473.6
10562,11,2,8987,2544197467.0
10563,50,1,8987,795430630.9
10564,53,2,8987,4224952563.0
10565,20,3,8989,6613654285.0
10566,15,1,8990,911657895.0
10567,29,1,8990,821323293.5
10568,51,3,8991,7839452415.0
10569,49,3,8993,6613654285.0
10570,21,4,8996,14948036345.0
10571,13,1,8998,1289941312.0
10572,62,1,8999,462562513.5
10573,53,1,9001,1316785465.0
10574,11,2,9001,2544197467.0
10575,48,3,9001,8097986358.0
10576,14,3,9001,5030803098.0
10577,14,3,9002,7188343121.0
10578,63,2,9002,2733219431.0
10579,49,3,9003,6613654285.0
10580,10,1,9003,1055033217.0
10581,46,2,9004,3450533798.0
10582,24,1,9004,785057726.5
10583,20,4,9005,26234121822.0
10584,20,2,9005,4661767010.0
10585,53,1,9006,1316785465.0
10586,9,1,9008,524354473.6
10587,58,1,9008,775055478.6
10588,45,1,9008,1119276599.0
10589,49,3,9009,6613654285.0
10590,20,4,9010,26234121822.0
10591,58,1,9010,775055478.6
10592,11,2,9010,2544197467.0
10593,48,3,9012,8097986358.0
10594,1,1,9012,734096286.2
10595,58,1,9013,775055478.6
10596,18,3,9015,7188343121.0
10597,48,3,9016,8097986358.0
10598,14,1,9016,1289941312.0
10599,46,2,9017,3450533798.0
10600,13,3,9017,5030803098.0
10601,14,1,9018,1289941312.0
10602,1,1,9018,849155908.9
10603,36,1,9018,1361850958.0
10604,21,1,9021,1624871268.0
10605,51,3,9025,6557149420.0
10606,9,3,9026,5961674471.0
10607,8,2,9026,2424371639.0
10608,12,1,9028,975434730.3
10609,13,3,9029,5030803098.0
10610,20,2,9029,4661767010.0
10611,12,1,9030,409891548.0
10612,1,1,9031,801669619.3
10613,49,3,9031,6613654285.0
10614,52,1,9032,514177308.1
10615,10,1,9032,521905174.0
10616,14,3,9032,7188343121.0
10617,51,1,9033,624694155.5
10618,49,1,9033,1041004464.0
10619,12,1,9033,735699276.7
10620,53,1,9033,1316785465.0
10621,36,2,9034,3450533798.0
10622,50,1,9035,795430630.9
10623,12,3,9036,5030803098.0
10624,25,1,9036,785057726.5
10625,21,4,9036,14948036345.0
10626,27,1,9037,1247943521.0
10627,51,3,9037,11578977469.0
10628,16,1,9037,910542007.8
10629,12,3,9037,5030803098.0
10630,51,1,9038,686348488.1
10631,12,1,9039,604636715.1
10632,46,1,9040,524354473.6
10633,40,4,9042,14853619650.0
10634,52,1,9042,502934041.4
10635,13,1,9043,1289941312.0
10636,14,1,9044,934929321.3
10637,37,2,9045,3450533798.0
10638,21,1,9046,1624871268.0
10639,46,1,9047,524354473.6
10640,63,2,9050,2733219431.0
10641,51,3,9051,8023105696.0
10642,22,1,9052,947222683.7
10643,39,2,9052,2424371639.0
10644,37,2,9052,3450533798.0
10645,10,1,9052,984171387.2
10646,46,2,9053,3450533798.0
10647,21,4,9054,14948036345.0
10648,1,1,9055,1179756688.0
10649,39,2,9055,2424371639.0
10650,8,2,9055,2424371639.0
10651,12,3,9056,8126555557.0
10652,14,1,9057,1104208407.0
10653,52,1,9058,731039018.2
10654,21,1,9059,1624871268.0
10655,22,1,9060,947222683.7
10656,27,1,9060,1247943521.0
10657,45,1,9062,1119276599.0
10658,50,1,9063,795430630.9
10659,21,4,9064,14948036345.0
10660,12,1,9064,489248518.6
10661,25,1,9065,785057726.5
10662,20,4,9066,26234121822.0
10663,14,1,9066,1289941312.0
10664,14,3,9067,5030803098.0
10665,9,1,9067,524354473.6
10666,48,3,9068,6613654285.0
10667,14,1,9068,893626327.4
10668,46,1,9068,524354473.6
10669,12,1,9068,820669101.2
10670,25,1,9069,785057726.5
10671,37,2,9070,3450533798.0
10672,1,1,9071,849786185.6
10673,10,1,9071,878628223.0
10674,1,1,9073,1093340129.0
10675,12,1,9073,1139251904.0
10676,21,3,9073,6613654285.0
10677,15,1,9074,957287097.1
10678,1,3,9076,5749773962.0
10679,62,1,9077,462562513.5
10680,46,2,9078,3450533798.0
10681,20,3,9079,6613654285.0
10682,12,1,9080,458177419.9
10683,53,2,9080,4224952563.0
10684,20,3,9080,6613654285.0
10685,14,3,9081,8938953132.0
10686,20,4,9081,26234121822.0
10687,45,1,9083,1119276599.0
10688,14,1,9084,931035908.0
10689,12,1,9085,1289941312.0
10690,6,1,9085,901765476.2
10691,48,3,9086,8097986358.0
10692,47,3,9087,8097986358.0
10693,20,2,9088,4661767010.0
10694,48,1,9088,1098588758.0
10695,11,1,9089,735660012.9
10696,21,4,9089,14948036345.0
10697,52,1,9089,629679762.0
10698,12,1,9091,947605816.5
10699,52,1,9091,672221167.4
10700,46,2,9091,3450533798.0
10701,9,3,9092,5961674471.0
10702,51,3,9092,7607195231.0
10703,52,1,9094,610514746.2
10704,21,1,9095,947222683.7
10705,12,1,9095,505536606.8
10706,12,1,9095,252280145.5
10707,46,1,9096,524354473.6
10708,51,3,9097,13622875424.0
10709,51,3,9097,9265757722.0
10710,37,2,9099,3450533798.0
10711,45,1,9101,1119276599.0
10712,2,1,9102,958655003.7
10713,22,1,9104,947222683.7
10714,49,1,9104,618701343.8
10715,46,2,9104,3450533798.0
10716,50,1,9105,795430630.9
10717,9,1,9106,524354473.6
10718,1,3,9106,5749773962.0
10719,53,2,9106,4224952563.0
10720,13,3,9107,5030803098.0
10721,58,1,9107,775055478.6
10722,9,3,9108,5961674471.0
10723,50,3,9110,9900209758.0
10724,12,1,9110,851181375.9
10725,26,1,9111,1205057041.0
10726,26,1,9112,1205057041.0
10727,12,1,9114,1122296792.0
10728,11,3,9114,8126555557.0
10729,39,2,9114,2424371639.0
10730,39,2,9115,2424371639.0
10731,46,1,9115,524354473.6
10732,21,1,9116,947222683.7
10733,49,3,9116,6613654285.0
10734,12,3,9117,8126555557.0
10735,14,3,9118,5030803098.0
10736,12,1,9118,671829500.4
10737,51,3,9120,6131458401.0
10738,12,1,9120,810019511.3
10739,61,1,9122,462562513.5
10740,11,1,9122,795021664.4
10741,46,4,9122,14948036345.0
10742,20,4,9123,26234121822.0
10743,15,3,9124,7188343121.0
10744,61,2,9125,3611421792.0
10745,58,1,9126,775055478.6
10746,9,3,9126,5961674471.0
10747,14,1,9127,852807885.7
10748,14,1,9128,601552274.3
10749,40,4,9131,14853619650.0
10750,12,3,9132,5030803098.0
10751,21,4,9132,14948036345.0
10752,51,3,9134,6038809194.0
10753,9,1,9135,524354473.6
10754,9,1,9135,524354473.6
10755,26,1,9135,1205057041.0
10756,26,1,9136,1205057041.0
10757,51,3,9137,15753237177.0
10758,12,1,9137,962605472.5
10759,37,2,9138,3450533798.0
10760,53,1,9138,1316785465.0
10761,49,3,9139,6613654285.0
10762,51,3,9140,7836338332.0
10763,62,1,9141,462562513.5
10764,53,1,9142,1316785465.0
10765,16,1,9142,1279139628.0
10766,1,1,9142,782716771.5
10767,51,3,9142,7984373478.0
10768,48,3,9144,8097986358.0
10769,1,1,9144,998178807.1
10770,46,4,9145,14948036345.0
10771,37,2,9145,3450533798.0
10772,49,1,9146,739494639.5
10773,62,1,9150,462562513.5
10774,46,2,9152,3450533798.0
10775,45,1,9152,1119276599.0
10776,40,4,9153,14853619650.0
10777,9,3,9155,5961674471.0
10778,21,1,9156,1624871268.0
10779,21,1,9156,1624871268.0
10780,21,1,9158,1624871268.0
10781,51,3,9158,10653826219.0
10782,20,2,9158,4661767010.0
10783,21,1,9162,1624871268.0
10784,51,3,9162,5777420014.0
10785,49,3,9163,6613654285.0
10786,12,1,9164,438846457.9
10787,21,1,9165,1624871268.0
10788,52,1,9165,485106113.1
10789,10,1,9165,999026187.4
10790,48,3,9167,8097986358.0
10791,21,1,9167,1624871268.0
10792,37,2,9168,3450533798.0
10793,29,1,9168,821323293.5
10794,21,4,9169,14948036345.0
10795,14,3,9169,5030803098.0
10796,20,2,9170,4661767010.0
10797,10,1,9170,679460412.8
10798,49,3,9172,6613654285.0
10799,53,1,9175,1316785465.0
10800,50,1,9176,795430630.9
10801,62,1,9176,462562513.5
10802,50,1,9177,795430630.9
10803,15,1,9177,1166010837.0
10804,10,1,9178,931252422.5
10805,50,1,9181,795430630.9
10806,51,3,9184,15584503978.0
10807,46,2,9184,3450533798.0
10808,9,3,9185,5961674471.0
10809,50,3,9186,7196783270.0
10810,10,1,9186,876589085.0
10811,27,1,9187,1205057041.0
10812,46,4,9189,14948036345.0
10813,21,4,9189,14948036345.0
10814,49,1,9190,887863288.5
10815,52,1,9191,1316785465.0
10816,20,4,9191,26234121822.0
10817,12,1,9192,1614668548.0
10818,61,2,9193,3611421792.0
10819,12,1,9196,1398405936.0
10820,26,1,9198,1205057041.0
10821,20,2,9199,4661767010.0
10822,25,1,9199,785057726.5
10823,20,4,9200,26234121822.0
10824,2,3,9200,5749773962.0
10825,12,3,9201,8126555557.0
10826,1,1,9201,658072395.4
10827,46,4,9201,14948036345.0
10828,6,1,9203,901765476.2
10829,39,2,9204,2424371639.0
10830,12,1,9204,828810668.5
10831,4,1,9204,903830791.7
10832,12,1,9204,713560354.0
10833,1,1,9205,768785977.5
10834,29,1,9205,821323293.5
10835,10,1,9205,920557241.9
10836,10,1,9207,723109611.5
10837,60,2,9207,3611421792.0
10838,37,1,9208,1361850958.0
10839,20,4,9208,26234121822.0
10840,14,1,9208,799636791.0
10841,21,3,9209,6613654285.0
10842,10,1,9211,922504532.1
10843,46,2,9212,3450533798.0
10844,20,2,9212,4661767010.0
10845,12,1,9213,316008158.7
10846,52,1,9213,590712299.4
10847,21,1,9216,1624871268.0
10848,1,1,9218,713966890.5
10849,37,2,9219,3450533798.0
10850,58,1,9221,775055478.6
10851,13,1,9224,1289941312.0
10852,50,1,9224,795430630.9
10853,50,1,9225,795430630.9
10854,11,2,9225,2544197467.0
10855,11,2,9225,2544197467.0
10856,20,2,9225,4661767010.0
10857,1,3,9229,5749773962.0
10858,51,3,9232,14052657134.0
10859,36,2,9233,3450533798.0
10860,46,1,9233,524354473.6
10861,40,4,9234,14853619650.0
10862,2,3,9234,5749773962.0
10863,36,2,9235,3450533798.0
10864,12,1,9235,392651888.5
10865,21,2,9238,4661767010.0
10866,1,1,9240,978582936.6
10867,20,4,9240,26234121822.0
10868,45,1,9242,1119276599.0
10869,53,2,9242,4224952563.0
10870,46,1,9244,524354473.6
10871,40,4,9244,14853619650.0
10872,14,1,9249,1115460458.0
10873,46,2,9249,3450533798.0
10874,46,2,9250,3450533798.0
10875,39,2,9250,2424371639.0
10876,36,1,9251,1361850958.0
10877,1,1,9252,880584121.8
10878,21,4,9253,14948036345.0
10879,40,4,9254,14853619650.0
10880,46,2,9254,3450533798.0
10881,6,1,9257,901765476.2
10882,51,3,9258,5870592831.0
10883,58,1,9258,775055478.6
10884,21,1,9259,947222683.7
10885,48,3,9260,8097986358.0
10886,52,1,9260,343296533.8
10887,15,1,9261,780988111.9
10888,49,3,9261,6613654285.0
10889,21,2,9262,4661767010.0
10890,58,1,9262,775055478.6
10891,21,1,9265,947222683.7
10892,48,3,9265,8097986358.0
10893,39,2,9266,2424371639.0
10894,12,1,9266,1417731459.0
10895,12,1,9268,410586430.2
10896,48,1,9268,807157725.3
10897,15,1,9268,870722189.9
10898,12,1,9270,958552699.1
10899,45,1,9271,1119276599.0
10900,46,1,9271,524354473.6
10901,37,1,9271,1361850958.0
10902,22,1,9273,947222683.7
10903,51,3,9274,7108742682.0
10904,18,3,9274,7188343121.0
10905,1,1,9275,1089399615.0
10906,13,1,9275,1289941312.0
10907,2,1,9275,1081592385.0
10908,63,2,9276,2733219431.0
10909,18,3,9277,7188343121.0
10910,9,1,9278,524354473.6
10911,10,1,9278,719161956.8
10912,49,1,9279,1135917286.0
10913,46,4,9281,14948036345.0
10914,49,1,9282,1009895342.0
10915,26,1,9282,1205057041.0
10916,49,1,9283,809794009.5
10917,9,3,9284,5961674471.0
10918,9,1,9285,524354473.6
10919,1,1,9286,818369633.2
10920,20,2,9286,4661767010.0
10921,46,4,9288,14948036345.0
10922,63,2,9288,2733219431.0
10923,21,4,9290,14948036345.0
10924,51,1,9290,544105470.2
10925,51,3,9290,4702221725.0
10926,46,4,9291,14948036345.0
10927,51,3,9292,6244031571.0
10928,53,1,9292,1316785465.0
10929,46,1,9293,524354473.6
10930,51,3,9293,7420009754.0
10931,11,2,9294,2544197467.0
10932,48,3,9294,8097986358.0
10933,22,1,9294,947222683.7
10934,20,3,9294,6613654285.0
10935,52,1,9295,685354035.0
10936,53,2,9295,4224952563.0
10937,46,4,9296,14948036345.0
10938,61,2,9298,3611421792.0
10939,12,3,9298,8126555557.0
10940,50,1,9299,795430630.9
10941,14,1,9299,771512635.0
10942,21,4,9302,26234121822.0
10943,49,1,9302,474644661.2
10944,15,1,9303,700580959.7
10945,12,3,9304,8126555557.0
10946,52,1,9308,605946678.8
10947,1,1,9308,693550559.7
10948,11,2,9308,2544197467.0
10949,10,1,9309,752796890.4
10950,2,3,9309,5749773962.0
10951,26,1,9310,1205057041.0
10952,26,1,9312,1205057041.0
10953,15,1,9313,678159563.9
10954,12,1,9314,658176722.0
10955,53,1,9314,1316785465.0
10956,39,2,9315,2424371639.0
10957,21,1,9316,785057726.5
10958,20,3,9316,6613654285.0
10959,12,1,9317,708719889.2
10960,12,1,9317,1289941312.0
10961,12,1,9318,935143342.6
10962,46,4,9319,14948036345.0
10963,52,1,9322,584667080.3
10964,50,1,9322,795430630.9
10965,11,2,9324,2544197467.0
10966,27,1,9327,1247943521.0
10967,37,2,9327,3450533798.0
10968,13,1,9331,1101054589.0
10969,9,1,9332,524354473.6
10970,53,2,9333,4224952563.0
10971,2,3,9334,5749773962.0
10972,12,1,9334,926420909.1
10973,20,2,9336,4661767010.0
10974,20,2,9336,4661767010.0
10975,14,1,9337,969705174.7
10976,12,1,9339,1391823647.0
10977,21,4,9340,14948036345.0
10978,10,1,9340,682824288.9
10979,10,1,9340,673133692.3
10980,12,3,9341,8126555557.0
10981,48,3,9342,8097986358.0
10982,53,2,9342,4224952563.0
10983,11,2,9342,2544197467.0
10984,51,3,9344,13424041106.0
10985,6,1,9344,901765476.2
10986,51,3,9344,7694563226.0
10987,48,3,9345,8097986358.0
10988,49,1,9345,755207023.1
10989,14,1,9347,850395246.1
10990,12,1,9348,1573616280.0
10991,52,1,9348,1316785465.0
10992,52,1,9349,737687742.4
10993,21,4,9350,14948036345.0
10994,2,1,9350,807396850.2
10995,37,2,9351,3450533798.0
10996,37,2,9351,3450533798.0
10997,2,3,9353,5749773962.0
10998,51,3,9354,7668368242.0
10999,36,2,9355,3450533798.0
11000,60,2,9355,3611421792.0
11001,9,3,9355,5961674471.0
11002,13,1,9356,697907206.6
11003,49,1,9356,587568655.7
11004,37,1,9357,1361850958.0
11005,45,1,9359,1119276599.0
11006,46,4,9360,14948036345.0
11007,52,1,9361,682070963.5
11008,37,2,9364,3450533798.0
11009,24,1,9364,785057726.5
11010,11,2,9365,2544197467.0
11011,36,2,9365,3450533798.0
11012,10,1,9367,1077346370.0
11013,10,1,9367,834448544.8
11014,14,1,9368,534928723.6
11015,40,4,9369,14853619650.0
11016,32,1,9369,821323293.5
11017,15,1,9370,912836168.3
11018,39,4,9373,14853619650.0
11019,27,1,9373,1205057041.0
11020,12,1,9373,415387719.2
11021,12,1,9374,686822762.2
11022,62,1,9375,462562513.5
11023,20,4,9375,26234121822.0
11024,27,1,9375,1205057041.0
11025,20,2,9375,4661767010.0
11026,21,2,9376,4661767010.0
11027,11,2,9378,2544197467.0
11028,14,3,9379,8938953132.0
11029,21,1,9380,785057726.5
11030,62,2,9381,2733219431.0
11031,58,1,9381,775055478.6
11032,40,4,9382,14853619650.0
11033,20,2,9382,4661767010.0
11034,49,1,9383,685222564.7
11035,11,2,9383,2544197467.0
11036,40,4,9384,14853619650.0
11037,61,2,9384,3611421792.0
11038,37,2,9384,3450533798.0
11039,46,2,9385,3450533798.0
11040,8,2,9385,2424371639.0
11041,12,1,9385,473364572.8
11042,10,1,9386,1152838889.0
11043,46,4,9386,14948036345.0
11044,12,3,9386,8126555557.0
11045,37,2,9386,3450533798.0
11046,6,1,9388,901765476.2
11047,14,3,9389,7188343121.0
11048,11,2,9389,2544197467.0
11049,2,3,9389,5749773962.0
11050,52,1,9389,538298774.0
11051,10,1,9390,1415993027.0
11052,9,3,9391,5961674471.0
11053,39,2,9391,2424371639.0
11054,20,4,9391,26234121822.0
11055,12,1,9392,1289941312.0
11056,12,1,9392,420152845.4
11057,12,1,9392,829971893.4
11058,39,4,9393,14853619650.0
11059,8,2,9394,2424371639.0
11060,14,1,9394,1134984095.0
11061,13,1,9394,839424284.9
11062,36,2,9396,3450533798.0
11063,21,2,9396,4661767010.0
11064,39,2,9398,2424371639.0
11065,1,1,9399,694481088.5
11066,11,3,9399,8126555557.0
11067,14,3,9399,5030803098.0
11068,14,1,9402,1289941312.0
11069,20,2,9403,4661767010.0
11070,51,3,9405,6957204258.0
11071,11,1,9405,415387719.2
11072,11,2,9405,2544197467.0
11073,12,1,9406,674110106.3
11074,2,3,9406,5749773962.0
11075,39,2,9407,2424371639.0
11076,14,1,9407,1109121229.0
11077,29,1,9408,821323293.5
11078,1,1,9408,684151756.0
11079,50,1,9408,795430630.9
11080,6,1,9409,901765476.2
11081,45,1,9409,1119276599.0
11082,50,1,9409,795430630.9
11083,52,1,9410,854474992.4
11084,10,1,9412,663442949.1
11085,46,2,9413,3450533798.0
11086,6,1,9413,901765476.2
11087,18,3,9413,7188343121.0
11088,20,3,9413,6613654285.0
11089,11,1,9414,992744503.5
11090,22,1,9416,947222683.7
11091,18,3,9418,7188343121.0
11092,21,1,9419,1624871268.0
11093,49,3,9420,6613654285.0
11094,12,1,9421,792925245.6
11095,46,1,9421,524354473.6
11096,37,2,9422,3450533798.0
11097,40,4,9422,14853619650.0
11098,1,1,9422,733549577.1
11099,62,1,9424,462562513.5
11100,1,1,9424,956694952.0
11101,48,3,9425,8097986358.0
11102,52,2,9427,4224952563.0
11103,10,1,9427,541720379.0
11104,22,1,9429,947222683.7
11105,1,1,9431,734096286.2
11106,52,1,9432,735381221.9
11107,58,1,9436,775055478.6
11108,52,1,9436,545406105.8
11109,12,1,9438,503110038.5
11110,1,1,9441,817229448.6
11111,52,1,9442,662934787.7
11112,37,2,9442,3450533798.0
11113,1,1,9443,953024836.3
11114,20,2,9443,4661767010.0
11115,58,1,9443,775055478.6
11116,51,1,9443,463677015.5
11117,51,3,9444,5786724952.0
11118,51,3,9446,6056432819.0
11119,37,1,9446,1361850958.0
11120,12,3,9447,5030803098.0
11121,61,1,9448,462562513.5
11122,50,1,9449,795430630.9
11123,21,4,9449,14948036345.0
11124,53,2,9453,4224952563.0
11125,62,2,9454,2733219431.0
11126,11,2,9454,2544197467.0
11127,48,3,9456,8097986358.0
11128,21,1,9456,1624871268.0
11129,10,1,9458,727284324.8
11130,18,3,9460,7188343121.0
11131,21,1,9460,1624871268.0
11132,51,3,9461,12785781235.0
11133,14,3,9462,5030803098.0
11134,37,2,9462,3450533798.0
11135,11,2,9463,2544197467.0
11136,46,1,9464,524354473.6
11137,48,3,9464,8097986358.0
11138,14,1,9465,901276593.1
11139,11,2,9466,2544197467.0
11140,1,1,9467,745496311.8
11141,14,3,9467,7188343121.0
11142,9,1,9468,524354473.6
11143,1,1,9468,889508717.2
11144,39,2,9470,2424371639.0
11145,51,3,9470,9766887779.0
11146,37,1,9470,1361850958.0
11147,51,3,9472,13985145611.0
11148,49,3,9473,6613654285.0
11149,53,2,9473,4224952563.0
11150,48,1,9474,866067634.9
11151,46,1,9477,524354473.6
11152,12,1,9478,372648530.9
11153,12,1,9478,1291269072.0
11154,46,4,9478,14948036345.0
11155,12,1,9479,378797897.6
11156,45,1,9480,1119276599.0
11157,18,3,9480,7188343121.0
11158,61,2,9481,3611421792.0
11159,12,1,9482,1417731459.0
11160,48,1,9486,514497754.4
11161,61,2,9487,3611421792.0
11162,21,1,9487,1624871268.0
11163,12,1,9488,1140454593.0
11164,48,3,9489,8097986358.0
11165,49,1,9489,537884511.7
11166,20,2,9489,4661767010.0
11167,39,2,9489,2424371639.0
11168,12,1,9490,2164362164.0
11169,12,3,9491,8126555557.0
11170,52,1,9491,654550611.5
11171,14,1,9491,622305043.0
11172,14,3,9491,5030803098.0
11173,48,1,9494,600532278.7
11174,9,3,9495,5961674471.0
11175,49,3,9495,6613654285.0
11176,14,1,9496,1013811916.0
11177,51,3,9496,6253025278.0
11178,37,2,9497,3450533798.0
11179,46,2,9497,3450533798.0
11180,14,1,9497,1289941312.0
11181,49,1,9500,537376137.3
11182,11,2,9500,2544197467.0
11183,37,2,9501,3450533798.0
11184,49,1,9501,654227952.3
11185,10,1,9502,992780051.8
11186,45,1,9502,1119276599.0
11187,49,3,9503,6613654285.0
11188,12,1,9503,1223214886.0
11189,20,2,9503,4661767010.0
11190,21,1,9503,947222683.7
11191,18,3,9504,7188343121.0
11192,21,4,9504,14948036345.0
11193,21,4,9504,14948036345.0
11194,1,1,9505,728082434.6
11195,48,3,9505,8097986358.0
11196,20,3,9505,6613654285.0
11197,46,4,9506,14948036345.0
11198,11,2,9506,2544197467.0
11199,15,1,9507,934929321.3
11200,1,1,9512,885074762.3
11201,14,1,9512,1289941312.0
11202,12,1,9514,791835436.8
11203,1,1,9514,850701691.7
11204,12,1,9515,1808318768.0
11205,48,3,9515,8097986358.0
11206,45,1,9515,1119276599.0
11207,61,2,9516,3611421792.0
11208,50,1,9518,795430630.9
11209,51,3,9519,10174305851.0
11210,9,3,9519,5961674471.0
11211,49,1,9519,912756514.5
11212,37,2,9519,3450533798.0
11213,63,2,9520,2733219431.0
11214,14,1,9521,911936227.8
11215,39,2,9522,2424371639.0
11216,15,1,9522,605615977.9
11217,50,1,9523,795430630.9
11218,46,2,9523,3450533798.0
11219,12,1,9524,1817110005.0
11220,27,1,9526,1205057041.0
11221,14,3,9526,8938953132.0
11222,12,3,9526,8126555557.0
11223,46,1,9531,524354473.6
11224,12,1,9533,580871392.9
11225,49,1,9536,618594406.1
11226,1,1,9537,728793618.5
11227,45,1,9538,1119276599.0
11228,53,2,9538,4224952563.0
11229,14,1,9539,1077773685.0
11230,1,1,9539,840999944.7
11231,12,1,9539,239899841.0
11232,11,2,9540,2544197467.0
11233,18,3,9540,7188343121.0
11234,6,1,9541,901765476.2
11235,14,1,9542,1289941312.0
11236,46,1,9542,524354473.6
11237,14,3,9544,8938953132.0
11238,21,4,9545,14948036345.0
11239,49,1,9546,887863288.5
11240,49,3,9547,6613654285.0
11241,27,1,9548,1247943521.0
11242,45,1,9549,1119276599.0
11243,2,1,9550,1100302848.0
11244,21,2,9551,4661767010.0
11245,37,1,9551,1361850958.0
11246,58,1,9551,775055478.6
11247,6,1,9551,901765476.2
11248,12,1,9552,791835436.8
11249,10,1,9553,688543884.3
11250,46,2,9554,3450533798.0
11251,36,2,9555,3450533798.0
11252,20,2,9555,4661767010.0
11253,40,4,9557,14853619650.0
11254,1,1,9560,809302081.0
11255,46,4,9562,14948036345.0
11256,18,3,9563,7188343121.0
11257,12,1,9564,700786451.1
11258,12,1,9564,621457035.7
11259,51,3,9564,7118520744.0
11260,58,1,9565,775055478.6
11261,52,2,9566,4224952563.0
11262,51,3,9566,9521860355.0
11263,39,2,9567,2424371639.0
11264,8,2,9567,2424371639.0
11265,46,4,9568,14948036345.0
11266,13,1,9569,799636791.0
11267,9,1,9570,524354473.6
11268,26,1,9570,1205057041.0
11269,11,2,9572,2544197467.0
11270,14,1,9573,1108799491.0
11271,12,1,9573,484285937.2
11272,11,1,9574,805167829.7
11273,61,2,9574,3611421792.0
11274,29,1,9576,821323293.5
11275,49,3,9577,6613654285.0
11276,51,3,9578,5436512398.0
11277,50,1,9578,795430630.9
11278,15,1,9581,1053416315.0
11279,52,1,9581,653885918.4
11280,1,1,9581,925796091.0
11281,15,3,9581,8938953132.0
11282,51,1,9582,565017624.9
11283,18,3,9582,7188343121.0
11284,49,1,9582,2038022558.0
11285,45,1,9584,1119276599.0
11286,46,1,9584,524354473.6
11287,12,1,9586,1356963951.0
11288,21,1,9586,1624871268.0
11289,9,3,9586,5961674471.0
